rainfall_mm,rainfall_3day_mm,soil_moisture_pct,slope_deg,elevation_m,risk_probability_pct,risk_level
61.7,103.4,52.8,56.1,252.0,42.9,MEDIUM
74.5,172.1,65.0,30.3,870.0,57.1,MEDIUM
173.4,228.2,42.1,57.0,2440.0,71.4,HIGH
59.3,145.8,38.7,33.0,2062.0,40.6,MEDIUM
40.7,103.9,30.4,22.7,824.0,23.2,LOW
95.2,211.3,76.9,48.6,2388.0,79.7,HIGH
111.8,223.2,54.1,6.5,1086.0,45.5,MEDIUM
39.4,40.2,28.6,13.0,1886.0,23.2,LOW
29.0,56.0,38.5,12.8,2817.0,25.7,LOW
31.4,33.7,20.1,37.3,871.0,22.4,LOW
173.8,286.6,77.6,42.5,355.0,100.0,CRITICAL
108.3,224.8,38.2,50.2,2048.0,56.1,MEDIUM
56.1,38.5,21.6,54.0,2240.0,30.8,MEDIUM
154.3,242.3,68.7,52.5,1075.0,63.2,HIGH
39.1,90.1,28.6,40.9,1512.0,35.0,MEDIUM
69.2,124.5,64.3,54.9,1603.0,65.1,HIGH
25.2,44.1,37.2,16.5,2485.0,25.8,LOW
149.7,191.5,72.3,43.5,2141.0,67.4,HIGH
36.4,107.4,50.4,4.6,964.0,30.5,MEDIUM
37.1,100.2,44.9,7.5,964.0,30.6,MEDIUM
96.8,166.2,43.0,13.6,1110.0,42.4,MEDIUM
5.9,1.2,41.3,6.2,609.0,15.8,LOW
20.0,38.2,41.0,57.9,576.0,28.5,LOW
122.6,354.5,100.0,28.0,2489.0,83.8,CRITICAL
31.0,47.5,47.1,54.4,2529.0,33.4,MEDIUM
312.3,627.7,100.0,28.6,928.0,100.0,CRITICAL
83.2,157.8,57.1,42.0,2581.0,53.1,MEDIUM
12.3,20.1,38.1,19.3,1798.0,20.8,LOW
203.3,540.4,100.0,57.0,2194.0,100.0,CRITICAL
83.1,98.9,60.7,2.1,2665.0,32.5,MEDIUM
63.0,72.5,38.9,41.8,1063.0,39.5,MEDIUM
82.9,134.5,35.6,57.0,2054.0,46.6,MEDIUM
12.2,39.2,13.6,47.3,1064.0,28.2,LOW
71.0,61.4,25.5,49.7,2728.0,45.7,MEDIUM
33.1,88.0,36.1,17.9,1039.0,18.7,LOW
67.6,52.0,55.9,27.1,1951.0,43.8,MEDIUM
49.4,133.7,68.3,8.2,735.0,35.4,MEDIUM
79.7,163.0,66.0,22.6,1235.0,48.6,MEDIUM
56.1,108.5,61.0,0.5,1184.0,30.3,MEDIUM
46.8,72.1,32.3,46.7,2301.0,44.1,MEDIUM
29.8,58.1,20.5,57.2,1002.0,30.6,MEDIUM
12.9,16.6,20.4,42.1,1117.0,30.7,MEDIUM
9.8,16.3,8.0,48.6,226.0,30.9,MEDIUM
20.7,76.4,28.1,30.8,1084.0,25.4,LOW
115.9,329.8,73.4,11.5,962.0,51.2,MEDIUM
28.2,89.1,45.4,43.2,1725.0,45.0,MEDIUM
40.3,99.3,46.5,18.0,1325.0,28.1,LOW
40.7,57.4,30.3,27.6,2945.0,28.4,LOW
50.1,116.8,54.3,54.0,1729.0,50.9,MEDIUM
101.9,202.7,52.4,22.4,404.0,42.7,MEDIUM
55.6,125.6,49.0,17.4,2467.0,44.8,MEDIUM
131.7,333.4,66.7,1.9,349.0,46.1,MEDIUM
21.0,46.3,50.0,42.1,2544.0,36.0,MEDIUM
122.1,166.6,55.2,12.9,1335.0,45.2,MEDIUM
187.2,456.6,100.0,38.4,373.0,100.0,CRITICAL
70.3,124.1,34.0,22.0,2937.0,39.8,MEDIUM
26.2,83.4,44.6,47.3,1587.0,44.2,MEDIUM
103.3,254.1,75.0,53.4,2593.0,64.7,HIGH
71.3,144.7,27.2,14.1,1378.0,37.8,MEDIUM
90.4,171.1,69.7,47.5,1493.0,49.4,MEDIUM
134.5,290.1,58.5,9.2,1215.0,46.0,MEDIUM
52.1,39.4,38.4,8.5,1233.0,24.4,LOW
45.4,74.6,62.6,25.7,2422.0,36.9,MEDIUM
353.1,900.0,100.0,19.5,286.0,81.8,CRITICAL
104.3,136.1,32.5,59.2,1572.0,44.8,MEDIUM
151.2,363.9,82.4,48.2,944.0,91.0,CRITICAL
129.0,328.2,94.0,53.4,1759.0,95.3,CRITICAL
152.6,178.7,47.0,8.2,803.0,41.3,MEDIUM
92.7,249.3,63.1,42.8,1177.0,54.1,MEDIUM
139.9,321.1,73.5,36.3,1693.0,66.8,HIGH
40.5,82.1,49.2,6.0,2277.0,34.9,MEDIUM
12.5,18.2,14.3,47.6,2849.0,37.6,MEDIUM
31.8,76.1,48.9,51.2,881.0,38.1,MEDIUM
63.3,142.8,43.9,54.8,1552.0,51.2,MEDIUM
56.8,78.5,41.6,56.4,1176.0,43.2,MEDIUM
71.6,130.4,46.9,6.5,1897.0,40.9,MEDIUM
38.5,146.3,59.1,52.9,1226.0,49.1,MEDIUM
7.1,31.7,34.5,56.7,472.0,30.0,MEDIUM
50.9,119.9,65.3,41.4,1920.0,59.8,MEDIUM
18.3,33.2,46.9,11.0,300.0,14.9,LOW
69.2,71.4,31.2,24.1,321.0,32.7,MEDIUM
96.0,166.4,71.3,5.4,2676.0,53.2,MEDIUM
50.1,95.1,48.1,0.3,2637.0,31.8,MEDIUM
24.6,46.9,39.1,55.2,1776.0,33.8,MEDIUM
74.5,131.6,59.9,58.3,250.0,45.5,MEDIUM
365.9,899.5,100.0,55.2,1161.0,100.0,CRITICAL
104.3,111.4,30.2,15.2,1170.0,43.9,MEDIUM
110.0,271.3,71.0,37.3,2218.0,57.7,MEDIUM
45.8,131.4,42.4,30.0,2473.0,44.6,MEDIUM
34.1,85.6,67.7,29.8,1192.0,31.7,MEDIUM
152.8,286.0,63.7,25.7,1381.0,77.4,HIGH
4.0,0.0,30.5,56.5,829.0,21.3,LOW
37.4,112.5,49.2,47.5,2238.0,46.6,MEDIUM
216.4,573.0,100.0,50.8,1178.0,100.0,CRITICAL
65.9,102.8,33.5,2.1,2175.0,22.4,LOW
14.5,69.7,21.1,24.7,2179.0,28.7,LOW
98.1,180.8,73.9,35.9,637.0,54.1,MEDIUM
50.4,91.9,44.7,39.5,2679.0,46.6,MEDIUM
10.9,22.0,43.0,53.7,2509.0,44.6,MEDIUM
84.8,135.0,60.5,10.0,1832.0,37.5,MEDIUM
75.4,110.4,58.9,5.4,442.0,41.1,MEDIUM
72.1,123.1,43.9,53.6,668.0,48.7,MEDIUM
103.2,172.9,48.2,30.4,458.0,58.6,MEDIUM
23.0,68.1,16.3,32.4,1498.0,22.0,LOW
91.3,181.9,45.4,53.4,943.0,48.7,MEDIUM
79.7,148.8,53.1,45.0,2526.0,53.7,MEDIUM
150.6,189.4,50.0,43.8,1421.0,55.4,MEDIUM
36.9,136.4,36.8,11.2,1466.0,32.8,MEDIUM
169.3,228.7,64.9,37.3,2781.0,69.6,HIGH
127.4,205.9,77.0,27.0,1818.0,68.4,HIGH
63.8,127.6,48.5,36.7,1285.0,39.5,MEDIUM
72.1,147.4,38.5,34.5,2954.0,40.5,MEDIUM
4.6,28.6,49.6,1.6,1495.0,23.1,LOW
70.5,127.6,39.9,20.6,1823.0,40.1,MEDIUM
121.2,225.1,81.5,27.5,1270.0,74.5,HIGH
56.1,66.2,36.8,30.0,2074.0,34.7,MEDIUM
150.3,347.9,83.4,6.0,2372.0,61.2,HIGH
99.4,192.7,77.6,53.9,1960.0,90.1,CRITICAL
261.4,449.3,81.2,20.1,896.0,77.1,HIGH
39.3,57.6,26.0,29.4,2838.0,37.4,MEDIUM
113.0,321.8,74.4,39.8,1633.0,65.6,HIGH
18.8,0.0,28.3,43.1,2513.0,43.9,MEDIUM
60.4,132.3,81.5,22.7,225.0,36.7,MEDIUM
103.7,287.0,62.4,7.7,1650.0,52.6,MEDIUM
118.1,266.6,54.3,12.4,2820.0,46.3,MEDIUM
52.6,89.8,32.2,9.9,2127.0,40.6,MEDIUM
161.8,384.9,90.5,14.6,520.0,71.3,HIGH
186.3,256.7,74.4,36.2,2188.0,64.4,HIGH
39.7,108.8,37.8,32.1,242.0,27.9,LOW
62.0,99.7,45.2,10.1,1232.0,34.5,MEDIUM
56.8,135.1,73.6,40.9,863.0,55.0,MEDIUM
45.7,82.0,42.7,3.8,905.0,26.8,LOW
178.4,388.7,92.2,54.6,316.0,98.9,CRITICAL
177.0,366.4,100.0,34.0,1928.0,95.7,CRITICAL
58.4,131.0,41.3,35.4,2277.0,50.3,MEDIUM
112.6,217.9,53.5,17.2,1017.0,41.5,MEDIUM
149.1,383.8,81.9,30.7,1843.0,88.6,CRITICAL
85.6,186.3,51.6,25.6,1593.0,42.6,MEDIUM
54.8,158.0,31.8,57.0,2981.0,42.6,MEDIUM
37.2,64.7,41.4,4.6,2475.0,22.2,LOW
120.4,251.7,70.4,27.5,2849.0,56.9,MEDIUM
20.6,36.0,33.2,47.5,2508.0,40.8,MEDIUM
56.1,68.6,43.3,32.7,2041.0,30.8,MEDIUM
48.3,124.4,51.8,33.9,399.0,42.4,MEDIUM
19.2,20.6,17.3,54.7,2602.0,29.0,LOW
66.0,162.6,57.9,22.5,2331.0,44.8,MEDIUM
60.9,126.8,55.7,0.1,990.0,27.9,LOW
30.5,68.7,21.1,55.5,954.0,30.7,MEDIUM
173.8,319.5,95.5,2.0,1668.0,71.6,HIGH
121.0,186.7,43.2,47.8,992.0,54.1,MEDIUM
73.0,130.4,35.9,8.4,2918.0,37.1,MEDIUM
134.4,291.2,76.1,1.2,742.0,54.9,MEDIUM
157.3,404.0,97.0,21.3,629.0,70.4,HIGH
179.2,240.9,75.5,51.8,322.0,80.4,CRITICAL
39.1,61.5,46.0,2.2,1747.0,18.3,LOW
134.4,184.4,51.4,15.8,2273.0,57.7,MEDIUM
61.1,138.2,52.0,16.7,1842.0,40.8,MEDIUM
83.4,224.5,59.9,5.7,783.0,39.8,MEDIUM
40.9,89.2,45.5,5.6,2786.0,24.6,LOW
70.3,174.0,56.9,54.5,1262.0,63.4,HIGH
135.8,323.8,72.5,41.7,594.0,63.6,HIGH
210.7,291.8,69.6,18.7,735.0,67.9,HIGH
65.0,152.9,30.7,14.3,1427.0,34.6,MEDIUM
31.4,45.6,46.8,2.6,1724.0,14.4,LOW
232.1,600.0,100.0,21.5,1884.0,83.6,CRITICAL
37.8,63.5,11.8,18.1,405.0,16.2,LOW
12.9,36.2,44.9,55.0,2629.0,44.6,MEDIUM
43.9,47.0,36.4,13.2,1142.0,22.1,LOW
152.0,300.5,63.8,24.3,926.0,52.3,MEDIUM
35.5,112.9,34.6,40.9,2125.0,31.2,MEDIUM
24.1,23.1,25.2,19.3,1918.0,18.2,LOW
77.6,160.2,42.9,46.9,2980.0,43.8,MEDIUM
210.8,388.0,78.6,43.6,1349.0,100.0,CRITICAL
100.7,208.9,81.7,2.1,713.0,49.3,MEDIUM
20.2,27.1,38.5,51.3,2924.0,38.5,MEDIUM
287.3,450.7,100.0,21.8,1550.0,84.0,CRITICAL
92.1,251.9,70.5,5.8,2052.0,51.2,MEDIUM
141.4,222.5,70.3,41.9,318.0,68.6,HIGH
15.8,37.7,25.1,44.8,1140.0,25.9,LOW
255.5,379.0,84.8,4.3,2964.0,68.2,HIGH
51.7,132.1,48.8,21.2,2900.0,43.2,MEDIUM
14.4,0.0,37.4,53.7,2956.0,37.9,MEDIUM
84.8,189.5,57.8,40.2,2507.0,60.1,HIGH
141.3,229.2,68.6,32.0,1601.0,57.4,MEDIUM
112.2,262.6,73.2,30.2,1802.0,56.4,MEDIUM
110.7,162.2,50.7,36.5,410.0,53.5,MEDIUM
105.0,170.0,50.6,39.2,2421.0,51.9,MEDIUM
79.1,202.8,52.4,4.1,2297.0,29.2,LOW
15.8,19.2,45.9,20.0,2183.0,23.6,LOW
60.4,114.8,43.6,31.6,1271.0,38.7,MEDIUM
53.8,130.3,53.5,43.8,944.0,57.1,MEDIUM
179.7,333.8,78.2,44.6,2468.0,92.1,CRITICAL
152.1,397.4,100.0,36.3,2929.0,97.4,CRITICAL
48.0,107.7,22.3,35.2,1386.0,46.8,MEDIUM
125.9,371.1,89.3,22.1,355.0,57.7,MEDIUM
67.6,181.7,42.2,50.1,2722.0,56.0,MEDIUM
12.9,26.6,38.7,55.0,2130.0,32.4,MEDIUM
4.7,0.0,28.2,50.8,2080.0,34.2,MEDIUM
115.3,294.9,56.5,52.3,2844.0,80.6,CRITICAL
27.2,75.5,45.4,54.5,2077.0,46.9,MEDIUM
27.1,43.3,39.2,12.1,1929.0,25.2,LOW
38.7,63.1,36.7,30.8,2188.0,29.3,LOW
117.2,175.2,55.0,32.1,1555.0,52.8,MEDIUM
153.6,386.6,89.9,29.1,1004.0,85.0,CRITICAL
151.3,372.4,100.0,50.9,905.0,88.2,CRITICAL
11.2,49.0,33.6,19.5,2233.0,12.2,LOW
37.2,81.5,54.4,9.7,879.0,22.6,LOW
31.9,112.4,46.4,16.5,2807.0,32.6,MEDIUM
117.1,339.1,96.4,8.6,1328.0,66.5,HIGH
37.8,54.9,35.4,24.3,1974.0,26.4,LOW
63.7,74.1,33.1,7.0,320.0,24.2,LOW
124.8,221.1,50.0,5.3,1457.0,33.1,MEDIUM
73.9,193.8,58.7,27.1,1319.0,42.0,MEDIUM
91.8,114.7,37.7,36.1,2313.0,32.5,MEDIUM
61.9,95.0,61.1,36.5,355.0,57.2,MEDIUM
142.6,352.5,72.4,5.5,1327.0,57.6,MEDIUM
152.7,334.5,71.9,58.3,2603.0,78.2,HIGH
104.9,145.1,58.7,7.3,2072.0,45.3,MEDIUM
153.1,261.5,83.5,39.6,2377.0,100.0,CRITICAL
350.7,507.7,100.0,53.3,2337.0,100.0,CRITICAL
123.3,204.6,73.4,53.1,2053.0,61.4,HIGH
69.4,91.0,42.7,30.7,1296.0,51.7,MEDIUM
93.4,165.7,54.1,16.6,1318.0,35.2,MEDIUM
164.0,231.1,88.8,49.7,343.0,96.7,CRITICAL
51.2,171.3,76.0,36.8,746.0,64.7,HIGH
47.7,142.6,60.0,47.5,1763.0,53.1,MEDIUM
92.2,124.7,62.0,24.0,2706.0,40.1,MEDIUM
68.4,159.6,64.2,54.8,1914.0,71.0,HIGH
31.6,39.0,21.4,55.8,1284.0,31.2,MEDIUM
81.8,214.5,61.7,44.2,2529.0,55.6,MEDIUM
187.7,478.2,100.0,56.6,1457.0,100.0,CRITICAL
102.4,202.5,69.0,27.2,928.0,49.0,MEDIUM
25.9,49.8,36.7,11.7,424.0,22.7,LOW
114.6,231.4,82.8,39.4,2520.0,75.5,HIGH
57.7,67.6,44.6,39.2,1925.0,43.7,MEDIUM
276.7,528.7,100.0,29.5,1826.0,100.0,CRITICAL
108.1,164.6,59.2,15.6,2218.0,42.7,MEDIUM
43.6,90.9,50.1,37.5,1894.0,36.7,MEDIUM
120.8,245.6,74.2,10.8,1181.0,57.0,MEDIUM
86.3,147.9,67.8,45.2,1929.0,56.2,MEDIUM
175.5,385.0,100.0,54.4,592.0,98.9,CRITICAL
47.5,104.9,40.3,10.0,1029.0,29.4,LOW
107.9,256.8,72.8,49.2,1704.0,73.2,HIGH
15.8,47.2,52.3,11.9,394.0,17.1,LOW
79.1,202.8,58.8,30.0,2501.0,53.3,MEDIUM
25.2,30.2,18.8,55.8,325.0,23.9,LOW
84.2,191.6,47.8,5.0,1243.0,34.2,MEDIUM
98.7,176.8,46.4,5.4,1472.0,43.6,MEDIUM
104.9,125.7,43.4,57.5,2106.0,40.2,MEDIUM
47.5,146.4,43.0,9.5,634.0,22.5,LOW
81.0,163.3,66.8,20.5,2500.0,47.0,MEDIUM
160.8,233.2,61.7,27.5,1393.0,63.7,HIGH
226.4,343.2,96.6,0.4,903.0,76.7,HIGH
83.1,267.5,56.6,11.3,475.0,31.4,MEDIUM
163.8,398.4,85.5,49.7,2791.0,100.0,CRITICAL
34.3,43.5,37.8,31.1,1329.0,35.2,MEDIUM
53.9,109.9,56.2,23.6,1268.0,37.1,MEDIUM
90.1,162.6,68.1,40.9,705.0,46.1,MEDIUM
68.7,183.6,51.1,19.5,1618.0,37.7,MEDIUM
63.2,107.2,58.0,26.3,1096.0,47.1,MEDIUM
152.2,216.3,42.3,59.6,665.0,61.0,HIGH
29.3,107.4,56.6,46.5,2308.0,45.9,MEDIUM
32.2,73.0,24.9,33.2,2715.0,27.5,LOW
21.3,37.0,40.9,31.6,1186.0,35.1,MEDIUM
92.2,128.4,62.8,50.7,1002.0,54.1,MEDIUM
57.6,144.0,62.3,36.1,1245.0,45.9,MEDIUM
142.0,237.9,46.0,20.4,2790.0,53.9,MEDIUM
86.4,159.8,48.6,25.1,1834.0,41.1,MEDIUM
46.5,68.6,48.9,11.0,665.0,22.1,LOW
40.6,53.6,46.3,57.6,1971.0,33.9,MEDIUM
65.5,110.2,49.8,39.1,1324.0,41.8,MEDIUM
25.5,19.3,6.5,23.9,249.0,5.7,LOW
154.7,209.0,75.7,21.6,2916.0,65.9,HIGH
55.3,122.6,64.9,54.4,522.0,45.2,MEDIUM
17.7,20.8,35.1,21.6,1358.0,21.7,LOW
176.2,236.0,68.1,45.4,2041.0,74.2,HIGH
66.3,160.8,60.2,50.1,1841.0,49.2,MEDIUM
114.1,226.2,81.5,54.6,212.0,72.9,HIGH
47.1,48.4,40.3,22.4,1902.0,33.3,MEDIUM
180.4,374.2,83.8,45.9,2236.0,100.0,CRITICAL
35.9,51.9,42.4,19.6,2578.0,36.7,MEDIUM
57.6,139.4,50.8,56.6,715.0,54.7,MEDIUM
12.0,31.6,34.7,0.7,303.0,4.1,LOW
177.4,394.6,68.0,34.2,2844.0,76.0,HIGH
42.2,122.2,54.6,30.6,2105.0,40.8,MEDIUM
93.8,141.0,65.2,52.7,1474.0,66.0,HIGH
103.8,289.8,85.7,13.0,2230.0,62.8,HIGH
158.0,250.7,79.0,5.2,640.0,53.4,MEDIUM
88.6,163.8,53.9,50.8,2884.0,43.4,MEDIUM
69.4,98.0,46.4,21.0,2032.0,31.3,MEDIUM
146.9,365.1,99.1,19.5,2655.0,76.9,HIGH
102.5,221.3,73.6,6.3,1759.0,45.4,MEDIUM
61.2,148.0,70.0,55.2,2442.0,56.0,MEDIUM
182.9,418.0,84.6,38.0,1117.0,100.0,CRITICAL
108.4,214.9,54.1,41.5,573.0,62.8,HIGH
23.4,76.3,37.5,53.9,1191.0,33.0,MEDIUM
205.6,567.7,100.0,50.6,2711.0,100.0,CRITICAL
46.1,107.7,30.3,27.1,2155.0,44.1,MEDIUM
157.5,319.3,83.5,9.6,1477.0,70.6,HIGH
18.0,27.0,38.9,40.3,859.0,29.3,LOW
146.3,206.3,63.9,39.0,1875.0,66.9,HIGH
24.9,39.8,40.2,2.8,1860.0,24.3,LOW
86.9,270.3,53.0,54.0,1687.0,59.2,MEDIUM
106.2,277.3,65.8,20.1,2266.0,53.9,MEDIUM
62.3,55.6,34.8,25.7,880.0,21.8,LOW
76.0,114.5,47.8,30.8,1631.0,38.4,MEDIUM
30.3,88.4,25.7,54.7,1064.0,31.7,MEDIUM
135.8,356.5,72.3,10.2,776.0,48.9,MEDIUM
90.4,204.8,55.5,22.1,1132.0,46.8,MEDIUM
35.7,117.6,60.3,30.1,2448.0,48.1,MEDIUM
92.9,194.6,62.3,59.5,519.0,54.0,MEDIUM
95.1,269.9,82.7,26.4,971.0,44.5,MEDIUM
78.8,100.3,43.6,23.9,1692.0,38.7,MEDIUM
4.8,0.0,30.0,56.1,1323.0,32.1,MEDIUM
55.3,120.3,54.0,39.7,2517.0,49.7,MEDIUM
134.4,213.5,59.9,9.8,2382.0,46.6,MEDIUM
110.5,230.2,57.0,10.5,2098.0,40.1,MEDIUM
108.2,225.4,45.9,38.7,991.0,59.3,MEDIUM
89.9,106.1,38.7,28.0,259.0,40.7,MEDIUM
145.4,329.8,89.5,0.5,1079.0,53.3,MEDIUM
45.8,54.8,53.4,26.9,1883.0,28.3,LOW
37.8,101.9,36.0,56.4,484.0,40.0,MEDIUM
240.6,374.4,65.4,44.8,2506.0,80.9,CRITICAL
41.8,112.1,57.9,33.5,2962.0,46.9,MEDIUM
22.6,63.6,40.4,11.7,2265.0,26.3,LOW
61.4,108.1,30.1,20.1,1361.0,44.0,MEDIUM
81.0,174.1,18.8,59.8,2432.0,47.1,MEDIUM
146.0,216.4,50.9,39.5,963.0,72.4,HIGH
55.4,91.5,38.2,16.6,2872.0,33.6,MEDIUM
55.0,80.9,28.3,44.3,1227.0,35.6,MEDIUM
75.4,100.2,53.3,5.5,2132.0,27.9,LOW
47.8,121.2,38.4,22.2,253.0,25.6,LOW
18.2,8.6,31.4,13.7,1966.0,23.2,LOW
24.4,22.2,61.8,53.8,1029.0,42.1,MEDIUM
173.6,259.6,70.3,44.1,486.0,60.6,HIGH
124.9,234.4,63.8,29.8,1414.0,64.3,HIGH
73.4,169.7,54.3,24.5,496.0,50.6,MEDIUM
110.3,246.5,75.0,51.5,718.0,68.5,HIGH
127.6,271.3,77.2,11.7,2706.0,63.8,HIGH
43.7,91.8,31.7,4.5,378.0,29.8,LOW
30.0,34.9,30.3,51.1,1950.0,26.0,LOW
161.6,263.2,61.5,51.4,369.0,65.3,HIGH
6.8,33.6,31.6,14.6,2211.0,15.9,LOW
111.5,196.6,81.4,11.7,2938.0,59.5,MEDIUM
86.0,239.6,73.3,43.3,1403.0,58.9,MEDIUM
150.7,347.4,81.2,8.6,2911.0,60.8,HIGH
114.5,266.8,84.9,37.3,1996.0,85.5,CRITICAL
109.8,206.8,63.3,42.1,1867.0,70.7,HIGH
33.0,81.7,22.6,37.3,679.0,30.5,MEDIUM
131.0,284.2,92.6,25.6,2867.0,65.9,HIGH
101.9,198.1,57.8,49.0,2612.0,59.6,MEDIUM
37.1,101.0,18.1,55.8,569.0,38.2,MEDIUM
86.6,170.4,36.4,42.3,280.0,38.5,MEDIUM
26.8,49.6,51.0,25.1,1205.0,31.5,MEDIUM
65.6,120.6,29.1,59.7,646.0,36.2,MEDIUM
306.7,488.5,100.0,27.0,1141.0,81.2,CRITICAL
31.3,67.3,41.1,7.0,2884.0,13.7,LOW
18.0,24.0,42.2,11.0,2613.0,20.7,LOW
24.7,53.7,35.0,20.9,1432.0,32.6,MEDIUM
64.9,93.2,50.3,10.3,972.0,19.3,LOW
120.5,343.9,85.4,46.7,1818.0,93.2,CRITICAL
77.1,170.4,55.1,0.8,2825.0,32.6,MEDIUM
20.9,17.7,19.9,24.4,2414.0,17.8,LOW
119.4,324.1,82.9,52.7,2630.0,92.0,CRITICAL
10.4,39.6,14.1,7.1,2331.0,22.2,LOW
23.3,52.5,49.0,34.6,1610.0,44.9,MEDIUM
46.1,128.2,51.6,56.0,596.0,46.7,MEDIUM
157.7,320.6,83.7,4.3,2492.0,61.7,HIGH
79.5,210.5,30.2,21.0,2023.0,42.4,MEDIUM
81.9,225.9,50.4,2.3,2363.0,53.4,MEDIUM
21.2,50.0,31.4,40.9,2255.0,33.6,MEDIUM
50.2,32.3,42.9,25.0,889.0,38.1,MEDIUM
142.1,358.1,72.4,56.8,1000.0,69.8,HIGH
97.1,193.6,89.6,41.5,2598.0,76.8,HIGH
122.5,259.7,65.8,36.1,1340.0,72.6,HIGH
73.0,135.6,38.1,54.6,698.0,45.8,MEDIUM
143.2,361.6,82.0,7.8,2000.0,63.2,HIGH
21.1,38.7,24.4,47.0,1035.0,35.5,MEDIUM
63.7,140.7,36.9,43.8,1999.0,41.5,MEDIUM
108.0,206.3,73.1,40.4,1852.0,60.1,HIGH
14.6,50.6,43.7,38.3,2057.0,32.1,MEDIUM
3.1,21.4,39.4,7.5,2982.0,21.4,LOW
240.8,500.4,100.0,48.8,976.0,100.0,CRITICAL
80.3,206.6,66.8,38.1,2932.0,54.3,MEDIUM
12.9,6.2,18.1,46.3,2338.0,43.3,MEDIUM
78.8,163.1,63.0,52.6,2595.0,57.8,MEDIUM
23.7,25.5,20.3,32.5,2447.0,29.3,LOW
33.0,67.0,34.3,57.4,264.0,43.8,MEDIUM
161.4,376.9,86.0,6.6,1610.0,59.2,MEDIUM
47.1,73.1,39.2,0.2,496.0,16.6,LOW
46.8,145.5,30.3,19.8,2086.0,34.4,MEDIUM
22.9,46.6,25.4,13.0,367.0,8.4,LOW
56.0,80.0,41.7,33.2,293.0,34.6,MEDIUM
84.4,204.1,53.3,16.8,2739.0,57.8,MEDIUM
47.1,111.6,60.3,41.3,2768.0,60.3,HIGH
283.3,789.0,100.0,56.7,1947.0,100.0,CRITICAL
28.9,99.5,31.5,46.2,1488.0,45.6,MEDIUM
28.8,23.7,34.3,25.2,2520.0,32.6,MEDIUM
54.1,107.5,65.1,59.1,2900.0,50.4,MEDIUM
261.1,341.0,79.5,46.3,352.0,100.0,CRITICAL
124.0,289.5,68.5,48.7,490.0,60.4,HIGH
45.8,66.4,50.3,12.3,2734.0,37.7,MEDIUM
45.8,125.5,45.5,41.2,478.0,38.3,MEDIUM
27.9,65.1,55.0,4.2,2200.0,23.7,LOW
52.8,77.5,34.5,14.1,1750.0,31.7,MEDIUM
62.2,139.2,45.2,1.0,1661.0,41.1,MEDIUM
119.9,247.4,76.6,42.3,473.0,88.2,CRITICAL
102.4,216.0,63.6,1.3,2240.0,45.5,MEDIUM
51.4,84.0,43.9,27.0,1886.0,37.3,MEDIUM
198.7,488.0,80.3,38.9,2801.0,100.0,CRITICAL
40.5,70.5,36.3,18.3,1547.0,36.6,MEDIUM
17.6,46.0,47.3,22.0,2755.0,20.3,LOW
87.4,126.7,39.6,52.1,715.0,47.1,MEDIUM
153.2,349.8,90.9,54.1,771.0,87.4,CRITICAL
70.8,171.1,58.9,51.5,2857.0,54.9,MEDIUM
22.0,50.6,35.2,45.0,478.0,26.7,LOW
82.1,177.0,72.8,16.7,862.0,34.3,MEDIUM
90.1,192.9,54.9,4.5,596.0,28.5,LOW
97.3,225.6,60.6,29.3,2187.0,51.4,MEDIUM
83.4,127.2,46.5,55.5,2385.0,56.4,MEDIUM
167.5,428.2,95.2,13.4,2724.0,69.8,HIGH
27.2,50.2,46.7,12.6,611.0,18.5,LOW
1.3,7.2,13.4,46.8,1101.0,28.0,LOW
10.4,1.3,40.6,35.5,1088.0,30.9,MEDIUM
21.7,38.3,36.6,24.3,2926.0,39.6,MEDIUM
135.0,365.6,91.5,51.8,1832.0,100.0,CRITICAL
56.0,64.4,68.4,35.0,1145.0,38.6,MEDIUM
209.4,242.0,60.2,55.2,1036.0,70.9,HIGH
25.3,42.9,21.7,22.1,1093.0,26.7,LOW
206.6,411.7,94.1,26.6,2194.0,79.0,HIGH
33.3,103.6,49.8,4.5,1738.0,24.4,LOW
62.2,110.1,57.0,22.1,1946.0,30.4,MEDIUM
13.1,19.6,26.5,10.8,1517.0,8.9,LOW
188.1,369.9,75.5,2.0,274.0,67.8,HIGH
69.2,107.4,27.7,15.3,2124.0,32.6,MEDIUM
291.8,609.3,100.0,29.4,2228.0,100.0,CRITICAL
158.2,272.9,65.9,14.8,705.0,53.6,MEDIUM
60.9,146.5,50.6,6.5,2018.0,43.9,MEDIUM
38.4,110.2,71.3,27.1,2657.0,40.6,MEDIUM
139.3,297.8,54.4,8.9,1888.0,54.9,MEDIUM
75.0,174.5,60.2,5.2,2072.0,43.8,MEDIUM
36.6,17.8,24.0,57.6,2162.0,44.6,MEDIUM
79.3,198.8,62.5,28.6,1108.0,43.8,MEDIUM
8.4,2.2,23.7,48.1,632.0,19.5,LOW
98.7,237.7,78.1,10.2,1523.0,43.2,MEDIUM
113.1,209.3,73.7,27.7,849.0,60.2,HIGH
24.4,0.1,28.7,5.4,2124.0,29.0,LOW
170.6,319.0,95.1,24.7,2202.0,79.7,HIGH
146.2,243.8,75.7,49.6,223.0,79.7,HIGH
92.1,235.6,82.1,53.6,2872.0,89.6,CRITICAL
31.1,48.9,36.8,31.1,2790.0,31.4,MEDIUM
